entity_type,model,excluded_round,training_rounds,entity_id,entity_name,form_tier,actual_bonus,predicted_bonus,prediction_event_effect,error
driver,full_partial_pooling,5,"2,4,9",colapinto,Franco Colapinto,middle,8,4.950606092,0,-3.049393908
driver,full_partial_pooling,5,"2,4,9",gasly,Pierre Gasly,middle,3,5.834147615,0,2.834147615
driver,full_partial_pooling,5,"2,4,9",hadjar,Isack Hadjar,high,-10,3.842962192,0,13.84296219
driver,full_partial_pooling,5,"2,4,9",hamilton,Lewis Hamilton,high,3,8.746081534,0,5.746081534
driver,full_partial_pooling,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,-1.723416874,0,-0.7234168743
driver,full_partial_pooling,5,"2,4,9",lawson,Liam Lawson,middle,11,7.35825321,0,-3.64174679
driver,full_partial_pooling,5,"2,4,9",leclerc,Charles Leclerc,high,6,11.49198355,0,5.491983549
driver,full_partial_pooling,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8.133813323,0,6.133813323
driver,full_partial_pooling,5,"2,4,9",norris,Lando Norris,high,9,9.832773542,0,0.8327735425
driver,full_partial_pooling,5,"2,4,9",ocon,Esteban Ocon,middle,3,7.35825321,0,4.35825321
driver,full_partial_pooling,5,"2,4,9",perez,Sergio Perez,low,5,3.332709186,0,-1.667290814
driver,full_partial_pooling,5,"2,4,9",piastri,Oscar Piastri,high,6,7.547040869,0,1.547040869
driver,full_partial_pooling,5,"2,4,9",russell,George Russell,high,9,11.18024488,0,2.180244882
driver,full_partial_pooling,5,"2,4,9",stroll,Lance Stroll,low,3,4.868393593,0,1.868393593
driver,full_partial_pooling,9,"2,4,5",albon,Alexander Albon,low,7,6.673564059,0,-0.3264359412
driver,full_partial_pooling,9,"2,4,5",alonso,Fernando Alonso,low,3,2.510643515,0,-0.4893564854
driver,full_partial_pooling,9,"2,4,5",antonelli,Kimi Antonelli,high,16,8.476108794,0,-7.523891206
driver,full_partial_pooling,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,-1.904100581,0,-5.904100581
driver,full_partial_pooling,9,"2,4,5",bearman,Oliver Bearman,low,6,3.513173936,0,-2.486826064
driver,full_partial_pooling,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,0.5610676371,0,-2.438932363
driver,full_partial_pooling,9,"2,4,5",bottas,Valtteri Bottas,low,2,0.2668210384,0,-1.733178962
driver,full_partial_pooling,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5.016139755,0,-1.983860245
driver,full_partial_pooling,9,"2,4,5",gasly,Pierre Gasly,middle,5,5.123960674,0,0.1239606737
driver,full_partial_pooling,9,"2,4,5",hadjar,Isack Hadjar,high,3,0.3876155963,0,-2.612384404
driver,full_partial_pooling,9,"2,4,5",hamilton,Lewis Hamilton,high,6,7.65826878,0,1.65826878
driver,full_partial_pooling,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,-2.80902005,0,-5.80902005
driver,full_partial_pooling,9,"2,4,5",lawson,Liam Lawson,middle,6,8.437332848,0,2.437332848
driver,full_partial_pooling,9,"2,4,5",leclerc,Charles Leclerc,high,8,10.69144094,0,2.691440935
driver,full_partial_pooling,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.599136712,0,4.599136712
driver,full_partial_pooling,9,"2,4,5",norris,Lando Norris,high,14,8.342252317,0,-5.657747683
driver,full_partial_pooling,9,"2,4,5",ocon,Esteban Ocon,middle,6,6.437332848,0,0.437332848
driver,full_partial_pooling,9,"2,4,5",perez,Sergio Perez,low,-3,5.238873651,0,8.238873651
driver,full_partial_pooling,9,"2,4,5",piastri,Oscar Piastri,high,8,6.848429841,0,-1.151570159
driver,full_partial_pooling,9,"2,4,5",russell,George Russell,high,14,9.638757864,0,-4.361242136
driver,full_partial_pooling,9,"2,4,5",stroll,Lance Stroll,low,3,4.842662127,0,1.842662127
driver,full_partial_pooling,2,"4,5,9",albon,Alexander Albon,low,13,5.088899872,0,-7.911100128
driver,full_partial_pooling,2,"4,5,9",alonso,Fernando Alonso,low,6,1.664625212,0,-4.335374788
driver,full_partial_pooling,2,"4,5,9",antonelli,Kimi Antonelli,high,11,9.406414411,0,-1.593585589
driver,full_partial_pooling,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,-0.04383222897,0,3.956167771
driver,full_partial_pooling,2,"4,5,9",bearman,Oliver Bearman,low,5,3.634228698,0,-1.365771302
driver,full_partial_pooling,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,-0.324122365,0,-6.324122365
driver,full_partial_pooling,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.70259426,0,10.70259426
driver,full_partial_pooling,2,"4,5,9",colapinto,Franco Colapinto,middle,9,4.354210811,0,-4.645789189
driver,full_partial_pooling,2,"4,5,9",hadjar,Isack Hadjar,high,3,0.2098476602,0,-2.79015234
driver,full_partial_pooling,2,"4,5,9",hamilton,Lewis Hamilton,high,15,5.13001692,0,-9.86998308
driver,full_partial_pooling,2,"4,5,9",hulkenberg,Nico Hulkenberg,low,-3,-1.39595506,0,1.60404494
driver,full_partial_pooling,2,"4,5,9",lawson,Liam Lawson,middle,14,6.285679378,0,-7.714320622
driver,full_partial_pooling,2,"4,5,9",leclerc,Charles Leclerc,high,21,7.191460823,0,-13.80853918
driver,full_partial_pooling,2,"4,5,9",max_verstappen,Max Verstappen,high,15,4.361191963,0,-10.63880804
driver,full_partial_pooling,2,"4,5,9",norris,Lando Norris,high,5,10.38780221,0,5.387802209
driver,full_partial_pooling,2,"4,5,9",ocon,Esteban Ocon,middle,9,5.535679378,0,-3.464320622
driver,full_partial_pooling,2,"4,5,9",perez,Sergio Perez,low,9,2.145693877,0,-6.854306123
driver,full_partial_pooling,2,"4,5,9",piastri,Oscar Piastri,high,7,6.925771257,0,-0.07422874281
driver,full_partial_pooling,2,"4,5,9",russell,George Russell,high,12,9.895646992,0,-2.104353008
driver,full_partial_pooling,2,"4,5,9",sainz,Carlos Sainz,middle,12,4.050346255,0,-7.949653745
driver,full_partial_pooling,2,"4,5,9",stroll,Lance Stroll,low,5,4.30114358,0,-0.6988564205
driver,full_partial_pooling,4,"2,5,9",albon,Alexander Albon,low,5,7.23797257,0,2.23797257
driver,full_partial_pooling,4,"2,5,9",alonso,Fernando Alonso,low,10,0.8467907876,0,-9.153209212
driver,full_partial_pooling,4,"2,5,9",antonelli,Kimi Antonelli,high,1,12.74050967,0,11.74050967
driver,full_partial_pooling,4,"2,5,9",arvid_lindblad,Arvid Lindblad,middle,-10,1.765740925,0,11.76574093
driver,full_partial_pooling,4,"2,5,9",bearman,Oliver Bearman,low,3,4.412363618,0,1.412363618
driver,full_partial_pooling,4,"2,5,9",bortoleto,Gabriel Bortoleto,middle,-10,3.972213638,0,13.97221364
driver,full_partial_pooling,4,"2,5,9",bottas,Valtteri Bottas,low,1,0.5420997784,0,-0.4579002216
driver,full_partial_pooling,4,"2,5,9",colapinto,Franco Colapinto,middle,-2,7.47848054,0,9.47848054
driver,full_partial_pooling,4,"2,5,9",gasly,Pierre Gasly,middle,5,4.995178832,0,-0.004821168047
driver,full_partial_pooling,4,"2,5,9",hadjar,Isack Hadjar,high,3,0.6302819539,0,-2.369718046
driver,full_partial_pooling,4,"2,5,9",hamilton,Lewis Hamilton,high,4,8.593323179,0,4.593323179
driver,full_partial_pooling,4,"2,5,9",hulkenberg,Nico Hulkenberg,low,-10,0.5097362135,0,10.50973621
driver,full_partial_pooling,4,"2,5,9",lawson,Liam Lawson,middle,4,9.130000054,0,5.130000054
driver,full_partial_pooling,4,"2,5,9",leclerc,Charles Leclerc,high,8,11.07236582,0,3.072365818
driver,full_partial_pooling,4,"2,5,9",max_verstappen,Max Verstappen,high,6,7.207018507,0,1.207018507
driver,full_partial_pooling,4,"2,5,9",norris,Lando Norris,high,13,8.886004765,0,-4.113995235
driver,full_partial_pooling,4,"2,5,9",ocon,Esteban Ocon,middle,9,5.880000054,0,-3.119999946
driver,full_partial_pooling,4,"2,5,9",perez,Sergio Perez,low,4,3.569586233,0,-0.4304137668
driver,full_partial_pooling,4,"2,5,9",piastri,Oscar Piastri,high,9,6.831313756,0,-2.168686244
driver,full_partial_pooling,4,"2,5,9",russell,George Russell,high,10,11.0065308,0,1.006530796
driver,full_partial_pooling,4,"2,5,9",sainz,Carlos Sainz,middle,4,7.849253726,0,3.849253726
driver,full_partial_pooling,4,"2,5,9",stroll,Lance Stroll,low,10,3.074463343,0,-6.925536657
driver,full_partial_pooling,5,"2,4,9",albon,Alexander Albon,low,6,7.003091626,0,1.003091626
driver,full_partial_pooling,5,"2,4,9",alonso,Fernando Alonso,low,-9,5.605141406,0,14.60514141
driver,full_partial_pooling,5,"2,4,9",antonelli,Kimi Antonelli,high,12,9.865522073,0,-2.134477927
driver,full_partial_pooling,5,"2,4,9",arvid_lindblad,Arvid Lindblad,middle,2,-1.251966941,0,-3.251966941
driver,full_partial_pooling,5,"2,4,9",bearman,Oliver Bearman,low,2,4.651085768,0,2.651085768
driver,full_partial_pooling,5,"2,4,9",bortoleto,Gabriel Bortoleto,middle,2,0.9572131471,0,-1.042786853
driver,full_partial_pooling,5,"2,4,9",bottas,Valtteri Bottas,low,6,-0.6805979784,0,-6.680597978
driver,full_partial_pooling,5,"2,4,9",colapinto,Franco Colapinto,middle,8,4.947540379,0,-3.052459621
driver,full_partial_pooling,5,"2,4,9",gasly,Pierre Gasly,middle,3,5.649468537,0,2.649468537
driver,full_partial_pooling,5,"2,4,9",hadjar,Isack Hadjar,high,-10,3.839899822,0,13.83989982
driver,full_partial_pooling,5,"2,4,9",hamilton,Lewis Hamilton,high,3,8.743040376,0,5.743040376
driver,full_partial_pooling,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,-1.726498418,0,-0.7264984182
driver,full_partial_pooling,5,"2,4,9",lawson,Liam Lawson,middle,11,7.355185328,0,-3.644814672
driver,full_partial_pooling,5,"2,4,9",leclerc,Charles Leclerc,high,6,11.48893642,0,5.488936424
driver,full_partial_pooling,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8.130763657,0,6.130763657
driver,full_partial_pooling,5,"2,4,9",norris,Lando Norris,high,9,9.829716806,0,0.8297168055
driver,full_partial_pooling,5,"2,4,9",ocon,Esteban Ocon,middle,3,7.355185328,0,4.355185328
driver,full_partial_pooling,5,"2,4,9",perez,Sergio Perez,low,5,3.329628961,0,-1.670371039
driver,full_partial_pooling,5,"2,4,9",piastri,Oscar Piastri,high,6,7.543977421,0,1.543977421
driver,full_partial_pooling,5,"2,4,9",russell,George Russell,high,9,11.17719631,0,2.177196307
driver,full_partial_pooling,5,"2,4,9",stroll,Lance Stroll,low,3,4.865302461,0,1.865302461
driver,full_partial_pooling,9,"2,4,5",albon,Alexander Albon,low,7,6.672395112,0,-0.3276048884
driver,full_partial_pooling,9,"2,4,5",alonso,Fernando Alonso,low,3,2.509339322,0,-0.4906606778
driver,full_partial_pooling,9,"2,4,5",antonelli,Kimi Antonelli,high,16,8.472140271,0,-7.527859729
driver,full_partial_pooling,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,-1.905925467,0,-5.905925467
driver,full_partial_pooling,9,"2,4,5",bearman,Oliver Bearman,low,6,3.511477533,0,-2.488522467
driver,full_partial_pooling,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,0.5592968487,0,-2.440703151
driver,full_partial_pooling,9,"2,4,5",bottas,Valtteri Bottas,low,2,0.2658955325,0,-1.734104468
driver,full_partial_pooling,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5.014050465,0,-1.985949535
driver,full_partial_pooling,9,"2,4,5",gasly,Pierre Gasly,middle,5,4.87317181,0,-0.1268281899
driver,full_partial_pooling,9,"2,4,5",hadjar,Isack Hadjar,high,3,0.3853376384,0,-2.614662362
driver,full_partial_pooling,9,"2,4,5",hamilton,Lewis Hamilton,high,6,7.654793902,0,1.654793902
driver,full_partial_pooling,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,-2.810216046,0,-5.810216046
driver,full_partial_pooling,9,"2,4,5",lawson,Liam Lawson,middle,6,8.435365954,0,2.435365954
driver,full_partial_pooling,9,"2,4,5",leclerc,Charles Leclerc,high,8,10.68830282,0,2.688302818
driver,full_partial_pooling,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.596141955,0,4.596141955
driver,full_partial_pooling,9,"2,4,5",norris,Lando Norris,high,14,8.339656533,0,-5.660343467
driver,full_partial_pooling,9,"2,4,5",ocon,Esteban Ocon,middle,6,6.435365954,0,0.4353659541
driver,full_partial_pooling,9,"2,4,5",perez,Sergio Perez,low,-3,5.23760327,0,8.23760327
driver,full_partial_pooling,9,"2,4,5",piastri,Oscar Piastri,high,8,6.846212744,0,-1.153787256
driver,full_partial_pooling,9,"2,4,5",russell,George Russell,high,14,9.63570157,0,-4.36429843
driver,full_partial_pooling,9,"2,4,5",stroll,Lance Stroll,low,3,4.842007111,0,1.842007111
driver,full_partial_pooling,2,"4,5,9",albon,Alexander Albon,low,13,3.916418867,0,-9.083581133
driver,full_partial_pooling,2,"4,5,9",alonso,Fernando Alonso,low,6,2.089553777,0,-3.910446223
driver,full_partial_pooling,2,"4,5,9",antonelli,Kimi Antonelli,high,11,9.071740089,0,-1.928259911
driver,full_partial_pooling,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,1.613266041,0,5.613266041
driver,full_partial_pooling,2,"4,5,9",bearman,Oliver Bearman,low,5,3.591645018,0,-1.408354982
driver,full_partial_pooling,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,1.401154934,0,-4.598845066
driver,full_partial_pooling,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.319061742,0,10.31906174
driver,full_partial_pooling,2,"4,5,9",colapinto,Franco Colapinto,middle,9,4.38031622,0,-4.61968378
driver,full_partial_pooling,2,"4,5,9",hadjar,Isack Hadjar,high,3,2.193267991,0,-0.8067320086
driver,full_partial_pooling,2,"4,5,9",hamilton,Lewis Hamilton,high,15,6.154083379,0,-8.845916621
driver,full_partial_pooling,2,"4,5,9",hulkenberg,Nico Hulkenberg,low,-3,0.2367601347,0,3.236760135
driver,full_partial_pooling,2,"4,5,9",lawson,Liam Lawson,middle,14,5.366486268,0,-8.633513732
driver,full_partial_pooling,2,"4,5,9",leclerc,Charles Leclerc,high,21,7.008691738,0,-13.99130826
driver,full_partial_pooling,2,"4,5,9",max_verstappen,Max Verstappen,high,15,5.253740161,0,-9.746259839
driver,full_partial_pooling,2,"4,5,9",norris,Lando Norris,high,5,8.314420746,0,3.314420746
driver,full_partial_pooling,2,"4,5,9",ocon,Esteban Ocon,middle,9,4.93791484,0,-4.06208516
driver,full_partial_pooling,2,"4,5,9",perez,Sergio Perez,low,9,2.331984336,0,-6.668015664
driver,full_partial_pooling,2,"4,5,9",piastri,Oscar Piastri,high,7,5.972500139,0,-1.027499861
driver,full_partial_pooling,2,"4,5,9",russell,George Russell,high,12,8.475373688,0,-3.524626312
driver,full_partial_pooling,2,"4,5,9",sainz,Carlos Sainz,middle,12,3.845967026,0,-8.154032974
driver,full_partial_pooling,2,"4,5,9",stroll,Lance Stroll,low,5,2.972791921,0,-2.027208079
driver,full_partial_pooling,4,"2,5,9",albon,Alexander Albon,low,5,5.351234108,0,0.3512341078
driver,full_partial_pooling,4,"2,5,9",alonso,Fernando Alonso,low,10,1.888528324,0,-8.111471676
driver,full_partial_pooling,4,"2,5,9",antonelli,Kimi Antonelli,high,1,12.41608153,0,11.41608153
driver,full_partial_pooling,4,"2,5,9",arvid_lindblad,Arvid Lindblad,middle,-10,3.142825343,0,13.14282534
driver,full_partial_pooling,4,"2,5,9",bearman,Oliver Bearman,low,3,4.47525298,0,1.47525298
driver,full_partial_pooling,4,"2,5,9",bortoleto,Gabriel Bortoleto,middle,-10,4.327907656,0,14.32790766
driver,full_partial_pooling,4,"2,5,9",bottas,Valtteri Bottas,low,1,1.184104518,0,0.1841045184
driver,full_partial_pooling,4,"2,5,9",colapinto,Franco Colapinto,middle,-2,6.77752125,0,8.77752125
driver,full_partial_pooling,4,"2,5,9",gasly,Pierre Gasly,middle,5,5.563596562,0,0.5635965622
driver,full_partial_pooling,4,"2,5,9",hadjar,Isack Hadjar,high,3,3.128475253,0,0.1284752532
driver,full_partial_pooling,4,"2,5,9",hamilton,Lewis Hamilton,high,4,9.354957639,0,5.354957639
driver,full_partial_pooling,4,"2,5,9",hulkenberg,Nico Hulkenberg,low,-10,1.544407237,0,11.54440724
driver,full_partial_pooling,4,"2,5,9",lawson,Liam Lawson,middle,4,7.549841413,0,3.549841413
driver,full_partial_pooling,4,"2,5,9",leclerc,Charles Leclerc,high,8,10.29995218,0,2.299952183
driver,full_partial_pooling,4,"2,5,9",max_verstappen,Max Verstappen,high,6,7.890420314,0,1.890420314
driver,full_partial_pooling,4,"2,5,9",norris,Lando Norris,high,13,8.291116662,0,-4.708883338
driver,full_partial_pooling,4,"2,5,9",ocon,Esteban Ocon,middle,9,5.692698556,0,-3.307301444
driver,full_partial_pooling,4,"2,5,9",perez,Sergio Perez,low,4,3.397061913,0,-0.6029380871
driver,full_partial_pooling,4,"2,5,9",piastri,Oscar Piastri,high,9,6.586692856,0,-2.413307144
driver,full_partial_pooling,4,"2,5,9",russell,George Russell,high,10,10.14774633,0,0.1477463254
driver,full_partial_pooling,4,"2,5,9",sainz,Carlos Sainz,middle,4,5.775209014,0,1.775209014
driver,full_partial_pooling,4,"2,5,9",stroll,Lance Stroll,low,10,2.252373229,0,-7.747626771
driver,full_partial_pooling,5,"2,4,9",albon,Alexander Albon,low,6,5.28778053,0,-0.71221947
driver,full_partial_pooling,5,"2,4,9",alonso,Fernando Alonso,low,-9,4.664552728,0,13.66455273
driver,full_partial_pooling,5,"2,4,9",antonelli,Kimi Antonelli,high,12,10.5583936,0,-1.441606397
driver,full_partial_pooling,5,"2,4,9",arvid_lindblad,Arvid Lindblad,middle,2,1.422268548,0,-0.5777314519
driver,full_partial_pooling,5,"2,4,9",bearman,Oliver Bearman,low,2,4.628620674,0,2.628620674
driver,full_partial_pooling,5,"2,4,9",bortoleto,Gabriel Bortoleto,middle,2,2.614416812,0,0.6144168117
driver,full_partial_pooling,5,"2,4,9",bottas,Valtteri Bottas,low,6,0.5810191448,0,-5.418980855
driver,full_partial_pooling,5,"2,4,9",colapinto,Franco Colapinto,middle,8,5.30814391,0,-2.69185609
driver,full_partial_pooling,5,"2,4,9",gasly,Pierre Gasly,middle,3,5.86133799,0,2.86133799
driver,full_partial_pooling,5,"2,4,9",hadjar,Isack Hadjar,high,-10,4.920169698,0,14.9201697
driver,full_partial_pooling,5,"2,4,9",hamilton,Lewis Hamilton,high,3,9.276032222,0,6.276032222
driver,full_partial_pooling,5,"2,4,9",hulkenberg,Nico Hulkenberg,low,-1,0.3345635411,0,1.334563541
driver,full_partial_pooling,5,"2,4,9",lawson,Liam Lawson,middle,11,6.525022213,0,-4.474977787
driver,full_partial_pooling,5,"2,4,9",leclerc,Charles Leclerc,high,6,10.40786945,0,4.407869449
driver,full_partial_pooling,5,"2,4,9",max_verstappen,Max Verstappen,high,2,8.302776633,0,6.302776633
driver,full_partial_pooling,5,"2,4,9",norris,Lando Norris,high,9,8.755584363,0,-0.2444156369
driver,full_partial_pooling,5,"2,4,9",ocon,Esteban Ocon,middle,3,6.525022213,0,3.525022213
driver,full_partial_pooling,5,"2,4,9",perez,Sergio Perez,low,5,3.320359679,0,-1.679640321
driver,full_partial_pooling,5,"2,4,9",piastri,Oscar Piastri,high,6,6.957765065,0,0.9577650655
driver,full_partial_pooling,5,"2,4,9",russell,George Russell,high,9,10.1234937,0,1.123493698
driver,full_partial_pooling,5,"2,4,9",stroll,Lance Stroll,low,3,3.39890332,0,0.39890332
driver,full_partial_pooling,9,"2,4,5",albon,Alexander Albon,low,7,4.954512487,0,-2.045487513
driver,full_partial_pooling,9,"2,4,5",alonso,Fernando Alonso,low,3,2.725751467,0,-0.2742485332
driver,full_partial_pooling,9,"2,4,5",antonelli,Kimi Antonelli,high,16,9.090587942,0,-6.909412058
driver,full_partial_pooling,9,"2,4,5",arvid_lindblad,Arvid Lindblad,middle,4,0.7807358251,0,-3.219264175
driver,full_partial_pooling,9,"2,4,5",bearman,Oliver Bearman,low,6,3.73377308,0,-2.26622692
driver,full_partial_pooling,9,"2,4,5",bortoleto,Gabriel Bortoleto,middle,3,2.12938309,0,-0.8706169097
driver,full_partial_pooling,9,"2,4,5",bottas,Valtteri Bottas,low,2,1.02342518,0,-0.9765748197
driver,full_partial_pooling,9,"2,4,5",colapinto,Franco Colapinto,middle,7,5.028508031,0,-1.971491969
driver,full_partial_pooling,9,"2,4,5",gasly,Pierre Gasly,middle,5,5.148789043,0,0.1487890434
driver,full_partial_pooling,9,"2,4,5",hadjar,Isack Hadjar,high,3,2.592957836,0,-0.4070421636
driver,full_partial_pooling,9,"2,4,5",hamilton,Lewis Hamilton,high,6,8.075565666,0,2.075565666
driver,full_partial_pooling,9,"2,4,5",hulkenberg,Nico Hulkenberg,low,3,-0.4340968599,0,-3.43409686
driver,full_partial_pooling,9,"2,4,5",lawson,Liam Lawson,middle,6,6.847679611,0,0.8476796112
driver,full_partial_pooling,9,"2,4,5",leclerc,Charles Leclerc,high,8,9.435180606,0,1.435180606
driver,full_partial_pooling,9,"2,4,5",max_verstappen,Max Verstappen,high,3,7.509095858,0,4.509095858
driver,full_partial_pooling,9,"2,4,5",norris,Lando Norris,high,14,7.491083725,0,-6.508916275
driver,full_partial_pooling,9,"2,4,5",ocon,Esteban Ocon,middle,6,5.704822468,0,-0.2951775317
driver,full_partial_pooling,9,"2,4,5",perez,Sergio Perez,low,-3,4.247227436,0,7.247227436
driver,full_partial_pooling,9,"2,4,5",piastri,Oscar Piastri,high,8,6.217328867,0,-1.782671133
driver,full_partial_pooling,9,"2,4,5",russell,George Russell,high,14,8.742866737,0,-5.257133263
driver,full_partial_pooling,9,"2,4,5",stroll,Lance Stroll,low,3,3.338090078,0,0.3380900776
driver,full_partial_pooling,2,"4,5,9",albon,Alexander Albon,low,13,3.914703317,0,-9.085296683
driver,full_partial_pooling,2,"4,5,9",alonso,Fernando Alonso,low,6,2.08791611,0,-3.91208389
driver,full_partial_pooling,2,"4,5,9",antonelli,Kimi Antonelli,high,11,9.071636697,0,-1.928363303
driver,full_partial_pooling,2,"4,5,9",arvid_lindblad,Arvid Lindblad,middle,-4,1.611928219,0,5.611928219
driver,full_partial_pooling,2,"4,5,9",bearman,Oliver Bearman,low,5,3.590233209,0,-1.409766791
driver,full_partial_pooling,2,"4,5,9",bortoleto,Gabriel Bortoleto,middle,6,1.399785959,0,-4.600214041
driver,full_partial_pooling,2,"4,5,9",bottas,Valtteri Bottas,low,-8,2.317206005,0,10.317206
driver,full_partial_pooling,2,"4,5,9",colapinto,Franco Colapinto,middle,9,4.379130657,0,-4.620869343
driver,full_partial_pooling,2,"4,5,9",hadjar,Isack Hadjar,high,3,2.192191074,0,-0.8078089256
driver,full_partial_pooling,2,"4,5,9",hamilton,Lewis Hamilton,high,15,6.153695718,0,-8.846304282
driver,full_partial_pooling,2,"4,5,9",hulkenberg,Nico Hulkenberg,low,-3,0.2350601617,0,3.235060162
